Run 14989
Subrun 399
Event 3990012
5.67906 7.95 49.85
5.8297 7.95 40.85
6.38706 7.95 27.35
24.8704 -4.05 27.35
24.8704 -4.05 22.85
6.43225 8.25 31.85
22.0082 -6.15 22.85
25.2771 -3.75 22.85
21.8124 -5.85 30.95
21.481 -5.55 44.45
22.2342 -4.95 48.95
22.7162 -4.65 44.45
1.88298 16.95 48.95
2.57591 16.95 26.45
23.2585 -4.65 39.95
2.31983 17.25 30.95
2.124 17.25 44.45
23.6351 -4.35 35.45
24.0419 -4.35 30.95
2.6663 17.25 21.95
23.2284 -4.35 39.95
5.73932 7.95 39.95
5.87489 7.95 39.95
5.64893 7.95 48.95
22.2643 -4.05 48.95
6.01046 7.95 30.95
24.5088 -4.05 26.45
6.23642 7.95 26.45
24.9607 -4.05 21.95
21.9932 -6.15 21.95
6.56783 8.25 21.95
6.35693 8.25 30.95
25.3524 -3.75 21.95
21.7973 -5.85 30.65
21.481 -5.55 44.15
22.2493 -4.95 48.65
22.7313 -4.65 44.15
23.2133 -4.65 39.65
2.65123 16.95 26.15
2.65123 16.95 21.65
1.88298 16.95 48.65
23.5297 -4.65 35.15
2.33489 17.25 44.15
2.33489 17.25 35.15
2.65123 17.25 21.65
23.6653 -4.35 35.15
23.2887 -4.35 39.65
24.0268 -4.35 30.65
5.85983 7.95 39.65
6.02553 7.95 35.15
6.02553 7.95 30.65
5.73932 7.95 48.65
24.5088 -4.05 26.15
22.8669 -4.05 44.15
25.0059 -4.05 21.65
22.9874 -4.05 44.15
6.61302 8.25 17.15
6.44731 8.25 21.65
22.0534 -6.15 21.65
6.31174 8.25 30.65
22.2191 -3.75 48.65
21.7823 -5.85 29.75
21.2249 -5.85 65.75
25.3825 -5.85 20.75
21.4509 -5.55 52.25
21.5262 -5.25 20.75
22.8669 -4.65 43.25
2.6211 16.95 20.75
1.94323 16.95 47.75
20.5019 -4.65 61.25
22.3698 -4.65 47.75
2.30476 17.25 38.75
2.03362 17.25 43.25
24.1473 -4.35 29.75
23.7406 -4.35 34.25
20.6374 -4.35 61.25
2.6211 17.25 20.75
23.3188 -4.35 38.75
24.5842 -4.05 25.25
5.90502 7.95 38.75
5.75438 7.95 38.75
5.64893 7.95 47.75
6.04059 7.95 29.75
20.8634 -4.05 61.25
22.3095 -4.05 47.75
22.2041 -4.05 47.75
6.372 8.25 29.75
6.50757 8.25 16.25
6.67327 8.25 16.25
22.0384 -6.15 20.75
21.0743 -3.75 65.75
22.2041 -3.75 47.75
25.0963 -3.75 20.75
21.8124 -5.85 33.95
20.3663 -5.85 60.95
25.3524 -5.85 20.45
22.0986 -5.85 47.45
21.4659 -5.55 51.95
20.2608 -7.95 38.45
22.1137 -5.55 47.45
21.8576 -5.25 29.45
20.2759 -5.25 60.95
22.189 -5.25 47.45
20.3813 -4.95 60.95
22.8819 -4.65 42.95
1.91311 16.95 47.45
2.60604 16.95 20.45
22.3999 -4.65 47.45
2.48553 16.95 20.45
2.34996 17.25 29.45
2.13906 17.25 47.45
2.13906 17.25 42.95
24.1473 -4.35 29.45
2.65123 17.25 20.45
23.7556 -4.35 29.45
23.3339 -4.35 38.45
20.6224 -4.35 60.95
6.08578 7.95 33.95
5.78451 7.95 38.45
24.6293 -4.05 24.95
5.63387 7.95 47.45
24.2076 -4.05 29.45
22.0685 -6.15 20.45
6.52263 8.25 20.45
6.372 8.25 24.95
6.19123 8.25 29.45
25.0813 -3.75 20.45
22.0685 -6.15 19.85
6.52263 8.25 28.85
6.05566 8.25 33.35
25.1566 -3.75 19.85
5.93514 7.95 37.85
5.93514 7.95 33.35
5.78451 7.95 46.85
6.07072 7.95 28.85
24.7047 -4.05 24.35
6.7034 7.95 15.35
2.41021 17.25 24.35
2.27464 17.25 42.35
2.27464 17.25 33.35
23.831 -4.35 28.85
2.6663 17.25 19.85
23.4092 -4.35 37.85
24.2527 -4.35 28.85
2.59098 16.95 19.85
22.9121 -4.65 42.35
22.4752 -4.65 46.85
1.94323 16.95 42.35
21.8425 -5.25 24.35
37.4185 -17.25 15.35
21.4961 -5.55 51.35
37.5692 -17.55 15.35
21.9028 -5.85 28.85
25.4127 -5.85 19.85
22.0685 -6.15 20.15
6.52263 8.25 24.65
6.25148 8.25 29.15
21.3304 -3.75 51.65
25.1114 -3.75 20.15
6.23642 7.95 29.15
5.664 7.95 47.15
5.93514 7.95 38.15
5.93514 7.95 33.65
5.76944 7.95 38.15
24.7047 -4.05 24.65
2.2897 17.25 38.15
2.09387 17.25 42.65
2.71149 17.25 20.15
3.26885 10.05 56.15
23.364 -4.35 38.15
23.8611 -4.35 29.15
4.59446 7.65 83.15
23.7707 -4.35 29.15
24.2076 -4.35 29.15
22.43 -4.65 47.15
22.897 -4.65 42.65
2.6211 16.95 20.15
1.94323 16.95 42.65
21.7973 -5.25 24.65
21.5111 -5.55 42.65
35.4301 -12.75 65.15
21.7522 -5.85 29.15
21.4208 -5.85 51.65
25.4127 -5.85 20.15
Run 14989
Subrun 399
Event 3990020
9.05336 1.35 18.35
8.70689 -5.85 45.35
8.93285 -3.45 27.35
8.31523 1.35 27.35
7.9537 -5.85 76.85
7.9537 -5.85 72.35
21.6316 -8.25 36.35
45.8392 1.35 18.35
20.2458 -10.65 67.85
20.2458 -13.05 40.85
20.2458 6.15 45.35
21.8877 -8.25 31.85
41.3502 15.75 54.35
35.6711 10.95 58.85
20.0198 -13.05 45.35
21.4358 -8.25 40.85
39.2262 10.95 18.35
2.59098 -10.35 31.85
1.37081 -10.35 45.35
22.5505 -7.95 22.85
32.4475 -5.55 18.35
23.2585 -15.15 36.35
2.95251 -10.35 27.35
2.95251 -10.35 22.85
22.1137 -7.95 27.35
22.2945 -7.95 22.85
22.3698 -7.95 22.85
32.5529 -5.55 18.35
2.00349 -10.35 36.35
39.4973 11.25 18.35
1.15991 -10.35 49.85
2.30476 -10.35 31.85
3.28391 -10.35 18.35
5.96527 -10.35 18.35
1.64196 -10.35 40.85
14.7475 4.05 58.85
20.2458 -10.35 67.85
20.2458 -12.75 40.85
20.2458 6.45 45.35
20.4868 -12.75 36.35
32.7487 -5.25 18.35
43.8056 4.35 63.35
15.9676 4.35 45.35
15.4856 4.35 54.35
5.79957 -10.05 18.35
20.7278 -10.05 54.35
16.5853 4.65 36.35
15.6513 4.65 54.35
16.0279 4.65 45.35
45.8091 2.25 18.35
16.2689 4.65 40.85
20.9688 -12.15 27.35
32.6433 -4.95 18.35
45.4024 2.25 18.35
44.8299 2.25 40.85
32.4776 -4.65 18.35
32.6132 -4.65 18.35
32.7487 -4.65 18.35
8.57131 -2.25 40.85
8.57131 -2.25 45.35
44.3027 4.95 31.85
44.3027 4.95 45.35
44.7094 2.55 49.85
8.75208 2.55 22.85
8.75208 -2.25 31.85
44.5136 2.55 58.85
44.5136 2.55 54.35
44.137 2.55 58.85
44.137 2.55 85.85
45.794 2.55 18.35
44.845 2.55 36.35
15.0036 5.25 49.85
45.8543 2.85 18.35
8.4508 -1.95 40.85
36.0327 12.45 49.85
36.2586 12.75 49.85
36.2586 12.75 45.35
36.5298 12.75 27.35
45.3421 15.15 81.35
45.3421 3.15 22.85
45.3421 5.55 45.35
19.824 -8.85 76.85
36.8461 12.75 18.35
45.5831 3.15 18.35
19.4022 -13.65 49.85
34.1647 15.15 31.85
44.2123 3.15 49.85
44.9956 5.85 27.35
7.20051 1.05 45.35
45.2366 3.45 18.35
45.7789 3.45 18.35
21.014 -10.95 27.35
21.014 -8.55 49.85
21.1797 -6.15 18.35
6.74859 1.05 49.85
8.54119 -1.35 40.85
8.54119 -1.35 45.35
6.34187 -8.55 18.35
41.2899 17.85 54.35
7.60723 1.05 36.35
36.1682 13.05 45.35
13.7985 3.45 72.35
19.3118 -13.35 49.85
9.09855 3.45 18.35
9.21906 -3.75 18.35
8.75208 -5.85 44.45
9.14374 1.35 17.45
8.04408 -5.85 75.95
8.40561 -5.85 48.95
21.6467 -8.25 35.45
21.948 -8.25 30.95
6.55276 -1.05 48.95
20.065 -13.05 44.45
21.4659 -8.25 39.95
7.68255 -5.85 84.95
36.1833 10.95 39.95
39.7384 10.95 17.45
9.30944 -5.85 17.45
1.416 -10.35 44.45
20.5169 -10.35 62.45
1.20511 -10.35 53.45
2.01855 -10.35 35.45
22.1287 -10.35 66.95
2.33489 -10.35 30.95
22.3547 -7.95 21.95
1.73234 -10.35 39.95
14.9584 4.05 48.95
2.6663 -10.35 26.45
32.5077 -5.55 17.45
3.01276 -10.35 21.95
3.34417 -10.35 17.45
22.5505 -7.95 21.95
22.656 -15.15 35.45
15.9978 4.35 44.45
22.5957 -7.65 21.95
15.576 4.35 53.45
15.576 4.35 44.45
45.9446 1.95 17.45
20.7579 -12.45 30.95
16.6606 4.65 35.45
15.4103 4.65 53.45
16.3292 4.65 39.95
16.1785 4.65 39.95
15.9827 4.65 44.45
15.7266 4.65 44.45
20.9839 -12.15 26.45
45.3572 2.25 17.45
6.20629 -9.45 17.45
21.24 -7.05 17.45
15.6212 4.95 44.45
45.8241 2.55 17.45
15.4705 4.95 53.45
44.4081 4.95 44.45
44.0617 4.95 17.45
44.0617 2.55 71.45
45.327 2.55 17.45
36.2586 12.15 35.45
45.4325 2.85 17.45
36.0327 12.45 48.95
21.4659 -6.75 39.95
44.0014 2.85 71.45
21.7823 -6.75 35.45
8.87259 -1.95 26.45
36.2586 12.45 35.45
36.3641 12.75 35.45
36.1833 12.75 48.95
36.1833 12.75 44.45
36.5599 12.75 21.95
36.4544 12.75 26.45
36.816 12.75 17.45
45.327 3.15 17.45
8.9931 -1.65 26.45
19.8391 -8.85 75.95
45.7187 3.15 17.45
7.26076 1.05 39.95
44.8902 3.45 48.95
44.8902 3.45 44.45
6.40212 -8.55 17.45
6.40212 1.05 48.95
21.0442 -10.95 21.95
6.80885 1.05 44.45
8.54119 -3.75 44.45
21.24 -6.15 17.45
21.5563 -6.15 39.95
9.24918 3.45 17.45
21.7371 -6.15 35.45
8.2851 1.35 26.15
8.78221 -3.45 35.15
8.78221 1.35 21.65
8.05914 -5.85 71.15
8.05914 1.35 30.65
8.05914 -1.05 71.15
9.17387 1.35 17.15
6.52263 -1.05 48.65
21.6768 -8.25 35.15
7.69761 -5.85 84.65
20.1102 -13.05 44.15
21.481 -8.25 39.65
2.04868 -10.35 35.15
1.7474 -10.35 39.65
22.1438 -7.95 30.65
22.1438 -10.35 66.65
1.22017 -10.35 48.65
2.68136 -10.35 26.15
22.3698 -7.95 21.65
2.34996 -10.35 30.65
2.9977 -10.35 21.65
1.43106 -10.35 44.15
20.2759 6.45 44.15
20.5772 -10.35 57.65
20.5772 -12.75 30.65
22.5807 -7.95 21.65
32.5378 -5.55 17.15
15.1241 4.05 53.15
15.5911 4.35 53.15
17.2631 4.35 35.15
16.0128 4.35 44.15
16.0128 4.35 39.65
6.34187 -10.05 17.15
20.5169 -12.45 35.15
20.8031 -10.05 53.15
15.0789 4.35 53.15
16.6606 4.65 35.15
16.2991 4.65 39.65
15.7116 4.65 44.15
6.25148 -9.75 17.15
16.0279 4.65 44.15
20.9839 -12.15 26.15
20.9839 -9.75 48.65
45.553 2.25 17.15
15.35 4.65 53.15
15.6362 4.95 53.15
45.1764 2.55 30.65
21.2701 -7.05 17.15
45.8543 2.55 17.15
44.619 2.55 53.15
36.2737 12.45 39.65
36.2737 12.45 35.15
45.5229 2.85 17.15
21.707 -6.75 35.15
36.0628 12.45 48.65
36.8461 12.45 17.15
21.4659 -6.75 39.65
36.3189 12.75 48.65
36.3189 12.75 44.15
36.7708 12.75 21.65
36.5448 12.75 21.65
45.2366 15.15 80.15
45.3722 3.15 17.15
21.3605 -6.45 17.15
21.707 -6.45 35.15
8.9931 -1.65 26.15
19.8842 -8.85 75.65
45.8543 3.15 17.15
7.26076 1.05 39.65
6.44731 1.05 48.65
44.9504 3.45 44.15
44.9504 5.85 21.65
9.02323 -1.35 26.15
6.85404 1.05 44.15
8.55625 -1.35 39.65
8.55625 -1.35 44.15
21.24 -6.15 17.15
21.0442 -10.95 21.65
21.4659 -6.15 39.65
36.2887 13.05 35.15
45.9145 3.45 17.15
8.85753 -5.85 43.25
9.26425 -5.85 16.25
21.6015 -8.25 38.75
8.49599 -3.45 43.25
8.1194 -5.85 65.75
6.7034 -1.05 47.75
7.77293 -5.85 83.75
20.1253 -13.05 43.25
8.30016 -5.85 47.75
3.07302 -10.35 20.75
1.2503 -10.35 47.75
19.6432 -10.35 79.25
1.52145 -10.35 43.25
22.1739 -7.95 25.25
22.415 -7.95 20.75
1.79259 -10.35 38.75
2.74162 -10.35 25.25
32.9295 -5.55 16.25
2.41021 -10.35 29.75
3.38936 -10.35 16.25
18.6942 -15.15 70.25
20.3362 6.45 43.25
2.10893 -10.35 34.25
20.4567 -12.75 34.25
21.9781 -7.95 29.75
21.9781 -10.35 65.75
22.5957 -7.95 20.75
20.8483 -10.05 52.25
16.751 4.35 34.25
19.7487 -10.05 74.75
15.2596 4.35 52.25
44.8902 1.95 38.75
15.6814 4.35 43.25
36.3791 11.55 34.25
15.7869 4.65 43.25
16.4045 4.65 38.75
21.0291 -12.15 25.25
16.1484 4.65 38.75
44.9354 2.25 34.25
21.3002 -7.05 16.25
18.7394 7.35 47.75
15.7116 4.95 43.25
44.3178 2.85 56.75
44.3178 2.85 83.75
18.6791 -13.95 70.25
21.5413 -6.75 38.75
36.0628 12.45 47.75
8.14953 0.75 70.25
36.5599 12.75 29.75
36.2134 12.75 47.75
36.9064 12.75 16.25
27.4463 -11.25 47.75
45.4024 3.15 16.25
45.2668 5.55 43.25
3.38936 -8.85 16.25
44.4383 3.15 56.75
44.8902 3.45 47.75
8.6165 -1.35 43.25
8.6165 -3.75 43.25
6.92936 1.05 43.25
6.52263 1.05 47.75
7.35114 1.05 38.75
21.0893 -8.55 47.75
21.0893 -10.95 20.75
21.3002 -6.15 16.25
9.27931 -3.75 16.25
19.9596 -8.55 70.25
8.87259 1.35 20.45
9.27931 -5.85 15.95
8.54119 -3.45 42.95
7.80306 -5.85 83.45
7.80306 -3.45 47.45
21.5413 -8.25 38.45
21.7371 -8.25 33.95
8.13446 -5.85 65.45
1.2503 -10.35 47.45
22.189 -7.95 24.95
18.875 -15.15 69.95
1.50638 -10.35 42.95
2.74162 -10.35 24.95
3.08808 -10.35 20.45
33.0801 -5.55 15.95
2.124 -10.35 33.95
3.44961 -10.35 15.95
16.6606 4.05 33.95
22.415 -7.95 20.45
20.3663 6.45 42.95
20.3663 -10.35 60.95
1.83779 -10.35 38.45
21.9781 -10.35 65.45
2.42527 -10.35 29.45
36.3339 11.25 33.95
22.6259 -7.95 20.45
43.9713 1.95 69.95
43.8508 4.35 60.95
15.7266 4.35 42.95
15.3802 4.35 51.95
45.1011 1.95 29.45
12.2168 -0.45 78.95
20.8333 -10.05 51.95
45.7789 1.95 15.95
16.3744 4.65 38.45
15.817 4.65 42.95
21.0743 -9.75 47.45
16.043 4.65 38.45
21.3002 -7.05 15.95
44.2876 2.55 47.45
44.3178 2.85 47.45
44.8149 5.25 20.45
45.086 2.85 29.45
45.1613 2.85 15.95
21.5262 -6.75 38.45
36.4996 12.75 24.95
36.3641 12.75 47.45
45.2517 3.15 29.45
45.2517 15.15 78.95
36.6653 12.75 15.95
36.9064 12.75 15.95
44.845 5.55 20.45
44.9504 5.85 24.95
45.2366 5.85 42.95
45.2366 3.45 15.95
6.92936 1.05 42.95
8.17965 13.05 33.95
8.17965 -3.75 60.95
6.55276 1.05 47.45
21.3002 -6.15 15.95
7.36621 1.05 38.45
8.58638 -3.75 42.95
21.0743 -10.95 20.45
9.23412 -3.75 15.95
19.9294 -8.55 74.45
19.9294 -8.55 69.95
9.12867 -1.35 24.95
8.79727 -1.35 24.95
6.98961 1.05 42.35
44.9052 3.45 42.35
44.9052 5.85 19.85
6.59795 1.05 46.85
21.1345 -10.95 19.85
7.44153 1.05 37.85
19.9596 -8.55 73.85
21.3756 -6.15 15.35
9.30944 3.45 15.35
8.63157 -3.75 42.35
36.2285 13.05 37.85
8.25497 3.45 24.35
36.1984 12.75 46.85
36.7708 12.75 15.35
36.5599 12.75 24.35
45.3421 3.15 28.85
45.4174 2.85 15.35
8.27004 -4.35 19.85
36.123 12.45 46.85
21.5714 -6.75 33.35
44.4533 2.55 46.85
21.3756 -7.05 15.35
45.4024 2.55 15.35
15.8923 4.65 42.35
16.4648 4.65 37.85
21.1044 -12.15 19.85
15.5007 4.65 51.35
44.604 2.25 55.85
16.1334 4.65 37.85
23.5598 -14.55 33.35
44.9052 2.25 33.35
8.48093 -2.85 37.85
20.9086 -10.05 51.35
16.3292 4.35 37.85
15.7568 4.35 42.35
45.7789 1.95 15.35
29.7059 -12.45 46.85
20.6676 -12.45 28.85
23.5598 -14.85 33.35
2.16919 -10.35 33.35
2.81693 -10.35 24.35
1.56664 -10.35 42.35
2.47047 -10.35 28.85
29.5703 -12.75 46.85
1.31055 -10.35 46.85
19.2516 -15.15 55.85
22.0384 -10.35 64.85
22.4602 -7.95 19.85
22.2041 -7.95 15.35
20.4416 -10.35 60.35
33.4718 -5.55 15.35
1.89804 -10.35 37.85
3.49481 -10.35 15.35
23.605 -15.15 33.35
3.14834 -10.35 19.85
8.93285 -3.45 24.35
8.60144 -5.85 42.35
9.3245 -5.85 15.35
9.14374 -5.85 15.35
21.7973 -8.25 33.35
8.19472 10.95 33.35
8.19472 -5.85 60.35
7.86331 -3.45 46.85
21.5714 -15.45 28.85
6.91429 1.05 42.65
44.9052 5.85 24.65
21.1195 -10.95 20.15
8.19472 1.05 69.65
7.4114 1.05 38.15
6.58289 1.05 47.15
45.2216 3.45 15.65
8.60144 -1.35 38.15
21.3002 -6.15 15.65
19.9445 -8.55 74.15
9.3245 -3.75 15.65
36.2435 13.05 38.15
45.2818 3.15 29.15
36.2134 12.75 47.15
36.4544 12.75 24.65
36.575 12.75 20.15
36.7407 12.75 15.65
45.3421 2.85 15.65
45.5982 2.85 15.65
44.2726 2.85 47.15
36.0628 12.45 47.15
44.3178 2.55 47.15
21.3605 -7.05 15.65
10.0024 -4.65 15.65
10.0325 -4.65 15.65
45.3873 2.55 15.65
10.1379 -4.65 15.65
10.1379 12.15 78.65
15.8471 4.65 42.65
9.98731 -4.95 15.65
16.4346 4.65 38.15
21.1044 -9.75 47.15
21.1044 -12.15 20.15
15.4254 4.65 51.65
16.1484 4.65 38.15
44.0165 2.25 69.65
12.1113 9.45 74.15
29.3293 -12.45 47.15
20.9086 -10.05 51.65
45.8091 1.95 15.65
15.7266 4.35 42.65
16.5551 4.35 38.15
22.2493 -7.95 24.65
20.3964 6.45 42.65
22.43 -7.95 20.15
1.29549 -10.35 47.15
2.44034 -10.35 29.15
18.9804 -15.15 65.15
2.77174 -10.35 24.65
33.2458 -5.55 15.65
22.0082 -10.35 65.15
1.56664 -10.35 42.65
2.13906 -10.35 33.65
3.11821 -10.35 20.15
3.43455 -10.35 15.65
1.83779 -10.35 38.15
22.6409 -7.95 20.15
22.6409 -15.15 33.65
9.56553 -5.55 15.65
9.33957 -5.85 15.65
8.90272 -3.45 24.65
8.60144 -5.85 42.65
8.17965 10.95 33.65
7.80306 -5.85 83.15
21.7522 -8.25 33.65
21.5262 -8.25 38.15
20.1554 -13.05 42.65
7.09506 1.05 41.75
44.9956 3.45 46.25
21.1647 -10.95 19.25
8.57131 -3.75 46.25
6.65821 1.05 46.25
7.51685 1.05 37.25
45.3873 3.45 14.75
19.9897 -10.95 41.75
9.21906 3.45 14.75
9.21906 -3.75 14.75
9.35463 -3.75 14.75
8.79727 -1.35 23.75
23.1682 -13.35 32.75
36.5599 12.75 28.25
36.5599 12.75 23.75
36.2134 12.75 46.25
36.2134 12.75 41.75
42.7963 15.15 46.25
36.9064 12.75 14.75
45.2668 5.55 41.75
45.4475 3.15 14.75
44.7546 3.15 41.75
44.7546 5.55 19.25
45.2216 2.55 14.75
16.4949 4.65 37.25
15.9526 4.65 41.75
15.6061 4.65 50.75
16.2087 4.65 37.25
32.3119 -12.15 46.25
45.4325 2.25 14.75
45.5681 2.25 14.75
44.3479 4.65 41.75
44.8299 2.25 37.25
32.1462 -12.45 46.25
15.8471 4.35 41.75
16.1334 4.35 37.25
20.9387 -10.05 50.75
22.7012 -14.85 32.75
21.1797 -7.65 14.75
22.4903 -7.95 19.25
22.0685 -7.95 28.25
22.2945 -7.95 19.25
2.51566 -10.35 28.25
8.49599 -3.15 41.75
8.49599 -5.55 41.75
20.4416 -10.35 59.75
2.89225 -10.35 23.75
33.3814 -5.55 14.75
1.34068 -10.35 41.75
2.19932 -10.35 32.75
1.62689 -10.35 41.75
1.62689 -10.35 37.25
3.17847 -10.35 19.25
1.88298 -10.35 37.25
32.9144 -5.55 14.75
33.0651 -5.55 14.75
8.63157 -5.85 41.75
8.9931 -3.45 23.75
7.9085 -5.85 77.75
7.9085 -5.85 73.25
21.5865 -8.25 37.25
8.25497 -5.85 59.75
19.7788 -10.65 73.25
21.8425 -8.25 32.75
33.5622 -5.85 14.75
33.7128 -5.85 14.75
9.41489 -5.85 14.75
23.2133 -15.45 32.75
7.01974 1.05 42.05
44.845 3.45 46.55
44.845 3.45 42.05
21.1496 -10.95 19.55
6.64314 1.05 46.55
45.3421 3.45 15.05
7.48672 1.05 37.55
8.60144 -3.75 42.05
42.8566 15.45 46.55
19.9746 -8.55 73.55
21.3605 -6.15 15.05
21.3605 -6.15 37.55
9.3245 3.45 15.05
36.1833 12.75 46.55
36.5448 12.75 24.05
45.2818 3.15 28.55
36.9064 12.75 15.05
23.3941 -13.65 33.05
23.3489 -13.95 33.05
45.4927 2.85 15.05
45.2668 2.85 15.05
45.2969 2.55 28.55
44.3027 2.55 46.55
21.3304 -7.05 15.05
15.9074 4.65 42.05
16.4798 4.65 37.55
21.1195 -12.15 19.55
16.1635 4.65 37.55
15.576 4.65 51.05
44.7245 4.65 24.05
45.2366 2.25 15.05
45.1161 2.25 28.55
16.2087 4.35 37.55
8.58638 -5.25 42.05
20.9538 -12.45 24.05
20.9538 -10.05 46.55
20.7128 -12.45 28.55
45.794 1.95 15.05
15.8019 4.35 42.05
21.2701 -7.65 15.05
1.59676 -10.35 42.05
22.0384 -10.35 64.55
2.51566 -10.35 28.55
22.2493 -7.95 19.55
1.32562 -10.35 46.55
3.17847 -10.35 19.55
2.832 -10.35 24.05
22.4903 -7.95 19.55
20.4416 6.45 42.05
1.89804 -10.35 37.55
2.18425 -10.35 28.55
3.49481 -10.35 15.05
8.9931 -3.45 24.05
8.23991 10.95 33.05
8.23991 -5.85 60.05
8.60144 -5.85 42.05
8.75208 -3.45 24.05
9.3697 -5.85 15.05
7.87838 -5.85 78.05
21.5714 -15.45 28.55
21.8124 -8.25 33.05
23.4694 -15.45 33.05
19.6282 -10.65 78.05
44.9354 3.45 45.65
44.9354 3.45 41.15
7.20051 1.05 41.15
6.71846 1.05 45.65
21.1948 -10.95 18.65
8.51106 -1.35 41.15
8.64663 3.45 18.65
7.5771 1.05 36.65
7.5771 3.45 32.15
34.1497 15.45 27.65
36.2435 12.75 45.65
36.2435 12.75 41.15
45.327 5.55 41.15
45.327 3.15 14.15
36.5147 12.75 23.15
36.5147 12.75 18.65
36.7858 12.75 14.15
34.1497 15.15 27.65
44.1822 3.15 54.65
34.3304 15.15 27.65
8.51106 -4.05 41.15
44.2876 2.85 54.65
44.2876 2.85 81.65
45.6584 2.85 14.15
45.7639 2.55 14.15
42.495 4.95 59.15
44.7546 2.55 50.15
32.8241 -4.65 14.15
9.12867 2.55 14.15
16.5702 4.65 36.65
16.0128 4.65 41.15
45.7789 2.25 14.15
16.2388 4.65 36.65
21.0291 -9.75 45.65
21.0291 -12.15 18.65
15.6513 4.65 41.15
45.4024 2.25 14.15
15.9978 4.35 41.15
20.7579 -12.45 27.65
43.4591 1.95 27.65
22.2945 -7.95 18.65
45.7338 1.65 14.15
22.0986 -10.35 63.65
22.0986 -7.95 23.15
1.97336 -10.35 32.15
2.59098 -10.35 23.15
1.37081 -10.35 45.65
1.37081 -10.35 41.15
20.4868 -10.35 59.15
20.4868 -12.75 32.15
2.25957 -10.35 27.65
1.62689 -10.35 36.65
2.89225 -10.35 18.65
22.5505 -7.95 18.65
3.25378 -10.35 14.15
20.7881 -10.35 50.15
8.64663 -5.85 41.15
8.31523 -5.85 59.15
8.31523 -5.85 54.65
8.31523 1.35 23.15
9.02323 -3.45 23.15
20.0801 -10.65 68.15
21.8877 -8.25 27.65
7.96876 -5.85 77.15
21.6316 -8.25 32.15
22.8518 -15.45 32.15
44.8902 5.85 23.45
44.8902 3.45 45.95
7.18544 1.05 41.45
6.68834 1.05 45.95
21.1797 -10.95 18.95
7.53191 1.05 36.95
45.3421 3.45 14.45
8.6165 -1.35 36.95
21.4057 -6.15 14.45
21.4057 -6.15 36.95
23.0627 -13.35 32.45
20.0499 -8.55 68.45
9.24918 -1.35 23.45
9.24918 3.45 14.45
36.2435 12.75 45.95
36.6352 12.75 23.45
36.6352 12.75 18.95
45.2818 3.15 27.95
45.3722 3.15 14.45
36.9365 12.75 14.45
42.721 5.55 59.45
33.3965 -4.05 14.45
44.9203 3.15 36.95
44.9504 2.85 32.45
36.6352 12.45 23.45
2.96757 -9.15 23.45
2.96757 -9.15 18.95
45.5078 2.85 14.45
45.7036 2.55 14.45
42.4498 4.95 59.45
45.2366 2.55 27.95
16.5401 4.65 36.95
15.9676 4.65 41.45
16.2237 4.65 36.95
15.6061 4.65 50.45
45.4475 2.25 14.45
20.9538 -12.15 23.45
15.8773 4.35 41.45
21.0743 -12.45 23.45
20.7278 -12.45 27.95
44.5286 4.35 41.45
16.058 4.35 36.95
32.7186 -5.55 14.45
2.56085 -10.35 27.95
22.5505 -7.95 18.95
1.94323 -10.35 36.95
1.94323 -10.35 32.45
22.2643 -7.95 18.95
22.0836 -10.35 63.95
20.4567 -10.35 59.45
1.35574 -10.35 41.45
2.24451 -10.35 27.95
2.90732 -10.35 23.45
3.22366 -10.35 18.95
1.62689 -10.35 41.45
1.62689 -10.35 36.95
20.8634 -10.35 50.45
8.37548 -5.55 45.95
8.63157 -3.45 41.45
9.02323 -3.45 23.45
19.9746 -10.65 72.95
8.27004 -5.85 59.45
7.9085 -5.85 77.45
7.9085 -5.85 72.95
21.8425 -8.25 32.45
33.7881 -5.85 14.45
9.39982 -5.85 14.45
21.5865 -8.25 36.95
20.2006 6.15 41.45
8.70689 -5.85 45.05
9.08348 1.35 18.05
13.7985 1.35 72.05
8.34536 -5.85 22.55
7.98382 -5.85 76.55
20.3362 6.15 45.05
21.6467 -8.25 36.05
35.9423 10.95 54.05
8.13446 -5.85 63.05
21.9028 -8.25 31.55
21.4509 -8.25 40.55
1.14485 -10.35 49.55
22.1137 -7.95 27.05
2.92238 -10.35 27.05
22.3246 -7.95 22.55
43.6549 4.05 63.05
14.7776 4.05 49.55
32.4173 -12.75 49.55
20.3362 -10.35 67.55
20.3362 -12.75 40.55
20.3362 6.45 45.05
2.27464 -10.35 31.55
2.60604 -10.35 31.55
20.5019 -12.75 36.05
1.37081 -10.35 45.05
22.5656 -7.95 22.55
2.00349 -10.35 36.05
1.70221 -10.35 40.55
3.26885 -10.35 18.05
15.9375 4.35 45.05
15.5007 4.35 54.05
43.8056 4.35 63.05
20.8182 -12.45 31.55
20.8182 -10.05 54.05
45.4626 1.95 18.05
16.6003 4.65 36.05
15.9676 4.65 45.05
16.1183 4.65 40.55
20.999 -12.15 27.05
16.2388 4.65 40.55
15.6664 4.65 45.05
8.63157 -4.95 45.05
22.1739 -7.35 27.05
15.3048 4.95 54.05
15.6061 4.95 45.05
43.8809 4.95 18.05
43.9562 2.55 58.55
45.8091 2.55 18.05
32.4625 -4.65 18.05
21.2099 -7.05 18.05
45.0709 2.55 31.55
41.8774 4.95 63.05
